Survey Version,Date Added To Spreadsheet,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,2,2b,3,4,5,6,7,8,8_8_TEXT,9,9_7_TEXT,10,10_8_TEXT,11,11_6_TEXT,12_1,12_2,12_3,12_4,12_5,12_6,12_7,12_8,12_8_TEXT,12_9,13_1,13_2,13_3,13_4,13_5,13_6,13_7,13_7_TEXT,13_8,13_9,14,14_10_TEXT,15_1,15_2,15_3,15_4,15_5,15_6,15_7,15_8,15_9,15_10,15_10_TEXT,15_11,16,16_4_TEXT,17,18,18_10_TEXT,19,19_5_TEXT,20,20_5_TEXT,21,22,22_5_TEXT,53,53_7_TEXT,54,55,56,57,57_6_TEXT,58,59,60,61,61_6_TEXT,62,63,63_4_TEXT,64,64_5_TEXT,23,23_10_TEXT,24_1,24_2,24_3,24_4,24_5,24_6,24_7,24_8,24_9,24_10,24_10_TEXT,24_11,25,25_4_TEXT,26,27,28,28_10_TEXT,29,29_11_TEXT,30,30_5_TEXT,31,32,32_5_TEXT,33,33_6_TEXT,34_1,34_2,34_3,34_4,34_5,34_6,34_6_TEXT,34_7,35,35_4_TEXT,36,37,38,39,39_12_TEXT,40,40_12_TEXT,41,41_5_TEXT,42,43,43_5_TEXT,44,44_7_TEXT,45_1,45_2,45_3,45_4,45_5,45_6,45_7,45_7_TEXT,45_8,46_1,46_2,46_3,46_4,46_5,46_6,46_7,46_7_TEXT,46_8,47,47_10_TEXT,48,48_12_TEXT,49,49_10_TEXT,50,50_5_TEXT,51,52,52_5_TEXT,WeatherEvent,TimePer,Participant ID
English V2,11/10/2025 9:20 AM PST,11/8/2025 7:44:15,11/8/2025 8:05:23,100,1267,True,11/8/2025 8:05:23,R_3hG4M41SlLL3kph,0.8999999761581420,70117,,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income",,"Smartphone,Television",,"Local news (e.g., TV, radio)",,"Artificial Intelligence or AI (eg. Google AI Summary, ChatGPT),Community sources (e.g., friends, family, social groups),Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app),Online search (e.g., Google, Safari)",,,,Extremely,,,,,,,,Not at all,Extremely,Not at all,Moderately,Extremely,Extremely,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Rules about parking on neutral ground,Shelter opening,Sandbag pickup,School and workplace closure notices,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Somewhat easy,Very easy,Very easy,Very easy,Very easy,Very easy,Very easy,Somewhat easy,Somewhat easy,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Extremely influential,"Local news station apps (e.g., 4WWL),NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X)",,"Conflicting information from different sources,Power outages,Misinformation/Incorrect information",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points),In-person support (e.g., local organizers),Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Often,Not applicable,,Common Ground,,I rent my home.,No,No,,,35-54,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$10,000 to $14,999",Black or African American,,No,Female,,Mobility difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,12812904
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:05:52,11/8/2025 8:09:12,100,199,True,11/8/2025 8:09:12,R_7QzaSnhOCq1VfRd,1,70117,,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Insurance not fully covering car damage,,Tablet,,"Artificial Intelligence or AI (eg. Google AI Summary, ChatGPT)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,,,Moderately,,,,,,,,,Very,,,,,,"Rainfall forecast,Rules about parking on neutral ground,Shelter opening,Sandbag pickup",,,,Very difficult,Neither easy nor difficult,Somewhat difficult,Somewhat easy,,,,,,,"Utility providers (e.g., Entergy)",,Extremely influential,"Social media (e.g., Facebook, Instagram, Twitter/X)",,Information is not available in my language,,"Trusted messengers (e.g., community organizations)",,Sometimes,Not applicable,,Imagine WaterWorks,,I rent my home.,I do not know,I do not know,,,55-64,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$25,000 to $34,999",Native Hawaiian or Other Pacific Islander,,,Female,,Mobility difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,18716912
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:07:30,11/8/2025 8:11:09,100,218,True,11/8/2025 8:11:09,R_7sohkVTPhZV01gI,0.8999999761581420,70117,,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Immediately after the event,Uninsured home damage,,,,I do not seek out additional information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am not affiliated with any community organizations.,,I rent my home.,Yes,I am unsure if it is included in my insurance currently,"Car insurance,Life insurance,Other (please specify)",N0,Prefer not to respond,Prefer not to answer,"Less than $10,000",American Indian or Alaska Native,,Yes,Female,,Prefer not to answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power outage updates,,,,,Neither easy nor difficult,,,,,I do not receive text or app alerts,,Not at all influential,Always,Always,FEMA,,I have not faced challenges in accessing information in the event of flash floods or hurricanes.,,"Trusted messengers (e.g., community organizations)",,Always,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,immediately after,13446640
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:06:41,11/8/2025 8:12:07,100,325,True,11/8/2025 8:12:07,R_3C7alsUVYrNaI8v,1,70126,,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Uninsured car,,Radio,,"Local news (e.g., TV, radio)",,"Local news (e.g., TV, radio)",,,,Very,,,,,,,,,,,Extremely,,,,,,,Sandbag pickup,,,,,,,Very easy,,,,,,,I do not know which agency sends texts,,Slightly influential,"Local news station apps (e.g., 4WWL)",,"Information is not available in my language,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines)",,Rarely,Spanish,,Emergency Legal Responders (ELR),,I rent my home.,No,No,,,55-64,Some college,"$15,000 to $24,999",White,,Yes,Male,,Hearing difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,15517647
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:06:39,11/8/2025 8:16:27,100,587,True,11/8/2025 8:16:27,R_5q8bJXfvKRSGhzL,0.8999999761581420,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured furniture or other assets,Inability to work due to weather,Insurance deductible",,Television,,"Local news (e.g., TV, radio)",,"Local government (e.g., city, state),Local news (e.g., TV, radio)",,,,Moderately,,,,,,,,,,Moderately,Moderately,,,,,,,"Evacuation orders/mandatory notices,Rules about parking on neutral ground,Sandbag pickup,School and workplace closure notices,Status of drainage pumps",,Neither easy nor difficult,,,Neither easy nor difficult,,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,,,,,"National Weather Service,Utility providers (e.g., Entergy)",,Moderately influential,"NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X)",,"Information is too too difficult to understand,Information is not available in my language,Accessing a smartphone or other device,Internet and cell data outages,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Trusted messengers (e.g., community organizations)",,Sometimes,"Creole,French",,"Common Ground,Emergency Legal Responders (ELR),Faith-based organizations,Imagine WaterWorks,Mutual Aid Disaster Relief (MADR),Neighborhood associations",,I rent my home.,Yes,Yes,"Car insurance,Renter’s Insurance,Health Insurance,Life insurance",,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$15,000 to $24,999",Black or African American,,No,Female,,"Hearing difficulty,Vision difficulty,Mobility difficulty,Memory, concentration, or decision-making difficulty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,5364419
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:09:51,11/8/2025 8:17:53,100,481,True,11/8/2025 8:17:53,R_79bk7TJFQPMASp3,0.8999999761581420,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Uninsured home damage,,"Smartphone,Television",,"Local news (e.g., TV, radio)",,"Local government (e.g., city, state),Online search (e.g., Google, Safari)",,,,Very,,,,,,,,,,Moderately,,,Extremely,,,,,Evacuation orders/mandatory notices,,Somewhat easy,,,,,,,,,,,,"Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Moderately influential,I do not use mobile apps.,,Difficulty finding neighborhood-level information,,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points)",,Often,Not applicable,,Common Ground,,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance,Life insurance",,55-64,Some college,"$10,000 to $14,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,32545871
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:13:17,11/8/2025 8:23:07,100,589,True,11/8/2025 8:23:08,R_3FRgBXzitQBs4pv,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),"Uninsured home damage,Uninsured furniture or other assets,Loss of income",,Television,,"Local news (e.g., TV, radio)",,"Local news (e.g., TV, radio),Online search (e.g., Google, Safari)",,,,Extremely,,,,,,,,,,,Extremely,,Somewhat,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Transportation updates (e.g., public transit, road closures)",,Neither easy nor difficult,,Neither easy nor difficult,,,,,,Neither easy nor difficult,,,,"Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Extremely influential,I do not use mobile apps.,,"Conflicting information from different sources,Power outages,Misinformation/Incorrect information",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines)",,Often,Not applicable,,Common Ground,,I rent my home.,No,No,,,55-64,"Less than a high school diploma (e.g., Secondary school or preparatory school diploma), or equivalent","Less than $10,000",Black or African American,,No,Female,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,49877501
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:19:41,11/8/2025 8:27:30,100,468,True,11/8/2025 8:27:30,R_64q6bC6XSOdnV1o,0.800000011920929,70126,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured furniture or other assets,Inability to work due to weather,Loss of income",,"Computer/laptop,Smartphone,Tablet,Television",,"Online search (e.g., Google, Safari)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,,Extremely,,,,,,,,,,Very,,,,,,"Evacuation orders/mandatory notices,Transportation updates (e.g., public transit, road closures)",,Very easy,,,,,,,,Very easy,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Extremely influential,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X)",,Conflicting information from different sources,,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points)",,Sometimes,Not applicable,,Common Ground,,I do not rent or own my home.,No,No,,,35-54,Some college,"$35,000 to $49,999",Black or African American,,,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,29989384
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:19:58,11/8/2025 8:29:08,100,549,True,11/8/2025 8:29:08,R_3pPPQl959P7kacR,1,70121,,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Insurance not fully covering home damage,,"Computer/laptop,In person (i.e., word of mouth),Smartphone,Tablet",,"Local news (e.g., TV, radio)",,Other (please specify),Shelter ,,,Moderately,,,,,,,,,,,,,,,,,,"Evacuation orders/mandatory notices,Shelter opening",,Somewhat easy,,,,Somewhat easy,,,,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Moderately influential,Weather apps,,I have not faced challenges in accessing information in the event of flash floods or hurricanes.,,"Local, neighborhood-scale information",,Often,,,"Common Ground,Faith-based organizations",,I rent my home.,Yes,Yes,"Health Insurance,Life insurance",,65+,"Less than a high school diploma (e.g., Secondary school or preparatory school diploma), or equivalent","Less than $10,000",Black or African American,,No,Female,,Mobility difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,38819604
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:20:55,11/8/2025 8:30:53,100,597,True,11/8/2025 8:30:53,R_1DHEQ2MGAUHRm70,0.8999999761581420,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),Loss of income,,Radio,,"Community sources (e.g., friends, family, social groups)",,"Community sources (e.g., friends, family, social groups)",,Somewhat,,,,,,,,,,,Somewhat,,,,,,,,,Rainfall forecast,,,,Somewhat difficult,,,,,,,,,,National Weather Service,,Slightly influential,Nextdoor App,,Difficulty finding neighborhood-level information,,"In-person support (e.g., local organizers)",,Rarely,Creole,,Emergency Legal Responders (ELR),,I rent my home.,Yes,No,Life insurance,,55-64,"Less than a high school diploma (e.g., Secondary school or preparatory school diploma), or equivalent","Less than $10,000",Black or African American,,No,Male,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,33323653
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:10:53,11/8/2025 8:31:34,100,1241,True,11/8/2025 8:31:35,R_5cdaOpeUa47iUcw,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Immediately after the event,"Uninsured home damage,Uninsured furniture or other assets,Insurance not fully covering home damage",,"In person (i.e., word of mouth),Smartphone,Television",,Text alerts or emergency notifications,,"Community sources (e.g., friends, family, social groups),Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,,,,Extremely,,,,,Extremely,Extremely,Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emergency Legal Responders (ELR),Mutual Aid Disaster Relief (MADR),Neighborhood associations",,I rent my home.,No,Yes,,,65+,"Less than a high school diploma (e.g., Secondary school or preparatory school diploma), or equivalent","Less than $10,000",Black or African American,,No,Male,,"Hearing difficulty,Vision difficulty,Mobility difficulty,Memory, concentration, or decision-making difficulty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weather updates (e.g., extended heat, rain),Power outage updates",,Somewhat easy,,,Somewhat easy,,,,,Nola Ready (City of New Orleans),,Very influential,Always,Always,"Local news station apps (e.g., 4WWL),Smart911,NOLA Ready,UNITY of Greater New Orleans,Weather apps,211",,"Internet outages,Difficulty finding neighborhood-level information,Information is too difficult to understand,Phone connectivity issues (e.g., no data, unpaid phone bill),Power outages",,"Clearer written instructions (e.g., permitting information, temporary housing guidelines),Clearer visual resources (e.g., infrastructure damage maps, road closure updates),Local, neighborhood-scale information,Trusted messengers (e.g., community organizations)",,Sometimes,Other (please specify),Endglish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,immediately after,48167336
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:28:57,11/8/2025 8:35:06,100,368,True,11/8/2025 8:35:06,R_1vPszjUESah6g4V,0.8999999761581420,Other,70122,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured furniture or other assets,Loss of income",,"In person (i.e., word of mouth),Television,Other (please specify)",Phone calls,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups)",,,,Extremely,,,,,,,,,Extremely,,,,,,,,,"Evacuation orders/mandatory notices,Shelter opening",,Neither easy nor difficult,,,,Neither easy nor difficult,,,,,,,,I do not receive text or app alerts,,Moderately influential,I do not use mobile apps.,,"Power outages,Misinformation/Incorrect information",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points),In-person support (e.g., local organizers)",,Sometimes,Not applicable,,I am not affiliated with any community organizations.,,I rent my home.,No,No,,,55-64,"Less than a high school diploma (e.g., Secondary school or preparatory school diploma), or equivalent","Less than $10,000",Black or African American,,No,Female,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,12578057
English V2,11/10/2025 9:20 AM PST,11/8/2025 8:30:14,11/8/2025 8:38:11,100,477,True,11/8/2025 8:38:11,R_1tYBKa85BB5OFNL,0.8999999761581420,Other,70092,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),Loss of income,,"Computer/laptop,Radio,Smartphone,Tablet,Television",,"Local news (e.g., TV, radio)",,I was able to quickly find the information I needed.,,,,Extremely,,,,,,,,,,,,,,,,,Very,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets)",,Very easy,Very easy,,,,,,,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Extremely influential,"Local news station apps (e.g., 4WWL)",,I have not faced challenges in accessing information in the event of flash floods or hurricanes.,,"Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions)",,Always,,,Emergency Legal Responders (ELR),,I own my home.,Yes,No,"Car insurance,Homeowner’s Insurance,Health Insurance,Life insurance",,65+,"Bachelor’s Degree (e.g., 4-year university)","$25,000 to $34,999",Black or African American,,No,Female,,"Hearing difficulty,Vision difficulty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,33778859
